Error,GT,Prediction
7.632455825805664,35.0,27.367544
7.389944076538086,34.0,26.610056
2.6871109008789062,20.0,17.31289
3.483814239501953,16.0,19.483814
2.299285888671875,21.0,18.700714
4.072309494018555,16.0,20.07231
2.0308494567871094,17.0,19.03085
1.8549118041992223,20.000000000000004,18.145088
2.2863845825195312,20.0,17.713615
3.637216567993164,16.0,19.637217
1.6344165802001953,20.0,18.365583
2.5938014984130895,21.000000000000004,18.406199
2.8778095245361364,21.000000000000004,18.12219
0.8492431640625,19.0,18.150757
2.041996002197269,20.000000000000004,17.958004
3.0610485076904297,16.0,19.061049
2.1241493225097656,20.0,17.87585
2.9981555938720703,16.0,18.998156
1.3917675018310547,17.0,18.391768
2.0489158630371094,20.0,17.951084
1.7100257873535156,20.0,18.289974
0.9847888946533203,19.0,18.015211
2.583559036254883,16.0,18.583559
0.9505119323730469,19.0,18.049488
2.2821044921875036,21.000000000000004,18.717896
0.7062721252441406,19.0,18.293728
3.109638214111328,22.0,18.890362
0.11252975463867188,18.0,18.11253
0.028614044189453125,18.0,17.971386
2.3273143768310582,21.000000000000004,18.672686
2.9312171936035156,21.0,18.068783
1.201568603515625,20.0,18.798431
2.1898956298828125,21.0,18.810104
3.699068069458008,16.0,19.699068
3.340639114379883,22.0,18.65936
0.5680561065673793,18.999999999999996,18.431944
3.8325729370117188,22.0,18.167427
1.771310806274414,20.0,18.22869
0.44750404357910156,18.0,18.447504
1.9908618927001953,20.0,18.009138
2.777423858642578,21.0,18.222576
1.3388824462890625,17.0,18.338882
1.9589653015136754,21.000000000000004,19.041035
1.9466781616210938,21.0,19.053322
1.2783012390136719,17.0,18.278301
1.4616355895996094,17.0,18.461636
3.2984542846679688,16.0,19.298454
3.1024246215820312,21.0,17.897575
2.0797691345214844,20.0,17.92023
0.7591323852539062,19.0,18.240868
3.1926822662353516,16.0,19.192682
0.9303073883056676,19.000000000000004,18.069693
0.02291107177734375,18.0,18.022911
1.3807048797607422,17.0,18.380705
0.1416015625,18.0,18.141602
2.759420394897461,16.0,18.75942
2.7768688201904297,21.0,18.223131
0.9071598052978516,19.0,18.09284
4.127918243408203,22.0,17.872082
0.849700927734375,19.0,18.1503
2.128698348999027,20.000000000000004,17.871302
1.8324089050292933,19.999999999999996,18.167591
0.09043502807617188,18.0,18.090435
2.9259376525878906,21.0,18.074062
4.062116622924801,21.999999999999996,17.937883
3.0293502807617188,16.0,19.02935
4.116050720214844,22.0,17.88395
1.2121162414550781,17.0,18.212116
3.064729690551758,16.0,19.06473
0.5886936187744141,19.0,18.411306
2.6800384521484375,16.0,18.680038
2.410171508789059,20.999999999999996,18.589828
2.3259944915771484,21.0,18.674006
2.9643592834472656,21.0,18.03564
4.053855895996094,22.0,17.946144
0.7948665618896484,19.0,18.205133
3.1350936889648438,16.0,19.135094
1.6489067077636719,20.0,18.351093
1.8159141540527344,20.0,18.184086
0.9566211700439453,19.0,18.043379
3.8894729614257812,22.0,18.110527
1.0390853881835938,19.0,17.960915
2.810310363769535,21.000000000000004,18.18969
3.242870330810547,22.0,18.75713
2.916019439697269,21.000000000000004,18.08398
1.507247924804691,20.000000000000004,18.492752
2.432361602783203,20.0,17.567638
1.193695068359375,17.0,18.193695
3.8833694458007884,22.000000000000007,18.11663
0.9629020690917969,19.0,18.037098
3.3034439086914027,16.000000000000004,19.303444
3.0763778686523438,22.0,18.923622
1.9631576538085938,20.0,18.036842
0.9818572998046875,19.0,18.018143
2.3055419921874964,20.999999999999996,18.694458
2.5798110961914062,21.0,18.420189
2.8544502258300746,16.000000000000004,18.85445
2.1000137329101562,17.0,19.100014
3.53948974609375,16.0,19.53949
3.1774559020996094,16.0,19.177456
3.1211471557617188,21.0,17.878853
3.137845993041992,16.0,19.137846
2.0938701629638707,21.000000000000004,18.90613
2.3702182769775426,20.000000000000004,17.629782
2.421295166015625,21.0,18.578705
1.021780014038086,19.0,17.97822
1.5780906677246094,20.0,18.42191
0.2789154052734375,18.0,18.278915
4.079338073730469,22.0,17.920662
1.2120170593261719,17.0,18.212017
3.2299156188964844,16.0,19.229916
1.9858684539794922,20.0,18.014132
3.2363243103027344,16.0,19.236324
2.1537322998046875,21.0,18.846268
3.2901268005371094,16.0,19.290127
0.014339447021484375,18.0,18.01434
3.2374725341796875,22.0,18.762527
3.7716617584228516,16.0,19.771662
2.172445297241211,20.0,17.827555
2.0685863494873047,20.0,17.931414
3.266094207763672,16.0,19.266094
3.037433624267578,22.0,18.962566
1.0256824493408203,19.0,17.974318
0.3030128479003906,18.0,18.303013
2.3122520446777344,20.0,17.687748
0.8674125671386719,19.0,18.132587
2.923389434814453,21.0,18.07661
1.6192684173583984,17.0,18.619268
3.1539764404296875,22.0,18.846024
2.388278961181644,21.000000000000004,18.611721
2.8813533782958984,21.0,18.118647
2.896411895751953,21.0,18.103588
1.9873619079589844,20.0,18.012638
1.6471843719482422,17.0,18.647184
2.1190929412841797,20.0,17.880907
1.3362464904785156,17.0,18.336246
2.8712463378906286,21.000000000000004,18.128754
1.7365608215332031,20.0,18.26344
0.6528511047363317,19.000000000000004,18.347149
3.0990562438964844,22.0,18.900944
2.8516483306884766,16.0,18.851648
3.0205821990966797,16.0,19.020582
1.6980609893798828,20.0,18.301939
2.2853012084960973,21.000000000000004,18.714699
1.7247886657714844,20.0,18.275211
1.4770259857177734,17.0,18.477026
0.5262851715087891,19.0,18.473715
3.1719589233398438,22.0,18.828041
1.909576416015625,20.0,18.090424
0.7145271301269531,19.0,18.285473
3.6947021484375,16.0,19.694702
3.2635040283203125,16.0,19.263504
9.147041320800788,33.00000000000001,23.852959
9.868778228759766,35.0,25.131222
10.080242156982436,37.000000000000014,26.919758
9.086956024169922,34.0,24.913044
10.235471725463874,35.00000000000001,24.764528
10.994552612304688,35.0,24.005447
10.060985565185554,34.00000000000001,23.939014
9.170495986938477,34.0,24.829504
10.175025939941413,34.00000000000001,23.824974
10.020793914794922,37.0,26.979206
13.493692398071289,40.0,26.506308
11.263862609863281,37.0,25.736137
9.729351043701172,34.0,24.270649
8.831951141357422,34.0,25.168049
8.944715499877937,33.00000000000001,24.055285
10.909439086914062,36.0,25.09056
10.020915985107422,35.0,24.979084
10.369319915771484,35.0,24.63068
12.998914718627937,38.00000000000001,25.001085
10.435510635375977,35.0,24.56449
10.653888702392578,36.0,25.346111
11.565328598022461,37.0,25.434671
9.889980316162116,37.00000000000001,27.11002
11.815944671630866,37.00000000000001,25.184055
11.717613220214844,38.0,26.282387
11.543060302734375,37.0,25.45694
11.510461807250977,37.0,25.489538
12.63947868347168,38.0,25.360521
12.464973449707038,39.00000000000001,26.535027
13.043098449707031,38.0,24.956902
11.420234680175781,38.0,26.579765
10.350225448608398,35.0,24.649775
12.525733947753906,38.0,25.474266
10.59425163269043,36.0,25.405748
13.362773895263672,39.0,25.637226
10.092933654785156,34.0,23.907066
10.431180953979492,36.0,25.568819
10.317388534545898,34.0,23.682611
10.929466247558594,38.0,27.070534
9.814813613891609,35.00000000000001,25.185186
11.384401321411133,38.0,26.615599
11.494544982910156,38.0,26.505455
11.305572509765625,36.0,24.694427
10.010774612426758,35.0,24.989225
10.19892692565918,35.0,24.801073
13.945777893066406,40.0,26.054222
10.19889831542968,33.99999999999999,23.801102
12.041109085083008,37.0,24.95889
9.291614532470703,34.0,24.708385
11.329339981079109,37.00000000000001,25.67066
11.32792854309082,37.0,25.672071
9.92031860351564,35.000000000000014,25.079681
11.738248825073242,37.0,25.261751
10.505523681640632,36.00000000000001,25.494476
10.976554870605469,38.0,27.023445
11.616455078125,37.0,25.383545
14.859306335449226,41.00000000000001,26.140694
11.503822326660156,37.0,25.496178
9.150493621826172,33.0,23.849506
10.036592483520508,34.0,23.963408
11.698936462402344,37.0,25.301064
13.798673629760742,40.0,26.201326
15.024354934692383,41.0,25.975645
10.8720703125,36.0,25.12793
15.126932144165039,41.0,25.873068
11.544412612915039,37.0,25.455587
9.869396209716797,35.0,25.130604
11.809246063232422,37.0,25.190754
10.621929168701172,36.0,25.37807
10.193880081176758,37.0,26.80612
11.450256347656257,38.00000000000001,26.549744
14.954811096191413,41.00000000000001,26.045189
15.281862258911126,40.99999999999999,25.718138
11.945539474487305,37.0,25.05446
9.59951400756836,35.0,25.400486
13.129611968994148,38.00000000000001,24.870388
10.277849197387702,34.00000000000001,23.72215
12.232025146484375,37.0,24.767975
14.296846389770508,40.0,25.703154
11.532951354980469,37.0,25.467049
13.637603759765625,40.0,26.362396
12.432130813598633,38.0,25.56787
13.582767486572273,40.00000000000001,26.417233
13.023935317993164,38.0,24.976065
10.073760986328125,34.0,23.926239
10.625225067138672,36.0,25.374775
15.308162689208991,41.00000000000001,25.691837
11.581233978271484,37.0,25.418766
10.51644515991211,35.0,24.483555
13.435661315917962,38.99999999999999,25.564339
9.950361251831055,34.0,24.049639
11.622282028198242,37.0,25.377718
13.000686645507812,38.0,24.999313
10.134593963623047,37.0,26.865406
10.690349578857422,36.0,25.30965
10.463699340820312,35.0,24.5363
10.32174301147461,35.0,24.678257
9.925910949707031,35.0,25.07409
12.652021408081055,39.0,26.347979
9.877021789550781,35.0,25.122978
10.323665618896484,37.0,26.676334
10.197223663330078,34.0,23.802776
10.127464294433594,37.0,26.872536
11.577125549316406,37.0,25.422874
8.335620880126953,32.0,23.66438
10.577356338500977,36.0,25.422644
14.26472091674804,39.99999999999999,25.73528
10.521205902099616,36.00000000000001,25.478794
9.869525909423835,35.00000000000001,25.130474
9.822000503540039,34.0,24.178
10.455074310302734,35.0,24.544926
12.596601486206055,39.0,26.403399
9.920303344726555,34.99999999999999,25.079697
11.480201721191406,37.0,25.519798
12.742551803588867,39.0,26.257448
9.713638305664062,35.0,25.286362
10.729118347167969,35.0,24.270882
9.661190032958991,34.00000000000001,24.33881
9.697551727294922,35.0,25.302448
11.812515258789062,38.0,26.187485
11.20216178894043,37.0,25.797838
10.678773880004883,36.0,25.321226
10.106546401977539,34.0,23.893454
11.868299484252937,37.00000000000001,25.1317
10.14979553222657,37.00000000000001,26.850204
10.347673416137695,35.0,24.652327
11.759037017822266,38.0,26.240963
10.069168090820327,37.000000000000014,26.930832
10.252239227294922,37.0,26.74776
11.559244155883789,38.0,26.440756
11.105888366699219,35.0,23.894112
9.85867691040039,35.0,25.141323
10.793594360351562,35.0,24.206406
11.075435638427734,36.0,24.924564
14.950916290283217,41.000000000000014,26.049084
10.3841323852539,34.99999999999999,24.615868
10.587776184082031,36.0,25.412224
11.917167663574219,38.0,26.082832
10.961782455444336,36.0,25.038218
8.926143646240241,34.00000000000001,25.073856
12.11447525024414,37.0,24.885525
10.424917221069343,37.00000000000001,26.575083
8.291940689086921,32.00000000000001,23.70806
9.962862014770515,35.00000000000001,25.037138
10.578838348388672,36.0,25.421162
13.217605590820312,39.0,25.782394
7.953987121582031,32.0,24.046013
12.031913757324219,37.0,24.968086
9.284053802490234,34.0,24.715946
9.864437103271484,35.0,25.135563
8.616054534912108,9.000000000000002,17.616055
5.983715057373047,11.0,16.983715
2.197589874267578,15.0,17.19759
5.932706832885742,11.0,16.932707
6.223285675048826,11.000000000000002,17.223286
7.71833610534668,10.0,17.718336
8.917987823486326,9.000000000000002,17.917988
5.953546524047852,11.0,16.953547
8.850524902343748,9.000000000000002,17.850525
1.8919792175292987,14.999999999999998,16.89198
2.067531585693356,15.000000000000004,17.067532
3.869234085083006,13.000000000000002,16.869234
7.535240173339844,10.0,17.53524
6.051513671875,11.0,17.051514
6.593196868896484,11.0,17.593197
5.853096008300781,11.0,16.853096
6.450723648071287,11.000000000000002,17.450724
7.530506134033203,10.0,17.530506
3.77142333984375,13.0,16.771423
6.280117034912109,11.0,17.280117
5.565210342407227,11.0,16.56521
3.8192138671874982,13.000000000000002,16.819214
2.166219711303711,15.0,17.16622
6.56063079833984,11.000000000000004,17.56063
2.95672607421875,14.0,16.956726
5.902893066406248,11.000000000000002,16.902893
5.914012908935545,11.000000000000002,16.914013
3.756591796875,13.0,16.756592
3.0907230377197266,14.0,17.090723
3.8477630615234375,13.0,16.847763
3.062898635864258,14.0,17.062899
6.11556816101074,11.000000000000002,17.115568
3.823476791381836,13.0,16.823477
6.625179290771483,11.000000000000002,17.62518
2.8189067840576136,15.000000000000004,17.818907
8.846431732177734,9.0,17.846432
6.594692230224609,11.0,17.594692
7.851222991943359,10.0,17.851223
2.1446762084960938,15.0,17.144676
6.612457275390625,11.0,17.612457
2.095325469970703,15.0,17.095325
2.1199111938476562,15.0,17.119911
6.4096145629882795,11.000000000000002,17.409615
6.6689529418945295,11.000000000000002,17.668953
6.0339202880859375,11.0,17.03392
2.2378311157226545,15.000000000000002,17.237831
6.459148406982422,11.0,17.459148
6.588687896728516,11.0,17.588688
6.217996597290039,11.0,17.217997
3.9158668518066406,13.0,16.915867
5.964271545410156,11.0,16.964272
6.690361022949219,10.0,16.690361
5.900447845458984,11.0,16.900448
5.64268684387207,11.0,16.642687
2.128742218017578,15.0,17.128742
6.681999206542969,11.0,17.682
2.705848693847658,14.999999999999998,17.705849
6.664272308349608,11.000000000000002,17.664272
6.589799880981445,11.0,17.5898
8.73805236816406,9.000000000000002,17.738052
5.999820709228514,11.000000000000002,16.99982
2.21187591552734,15.000000000000004,17.211876
2.7375335693359393,14.999999999999998,17.737534
5.713096618652344,11.0,16.713097
2.5905075073242205,14.999999999999998,17.590508
5.823549270629883,11.0,16.82355
5.89227294921875,11.0,16.892273
6.636058807373047,11.0,17.636059
5.659183502197266,11.0,16.659184
2.126300811767578,15.0,17.1263
2.076040267944334,15.000000000000002,17.07604
2.5371932983398438,15.0,17.537193
2.897918701171875,15.0,17.897919
3.9346847534179688,13.0,16.934685
5.7971343994140625,11.0,16.797134
3.7672977447509766,13.0,16.767298
7.60870361328125,10.0,17.608704
6.386728286743162,11.000000000000002,17.386728
2.8240413665771484,15.0,17.824041
3.685575485229492,13.0,16.685575
2.2001857757568324,15.000000000000004,17.200186
3.905925750732422,13.0,16.905926
2.1944046020507795,15.000000000000002,17.194405
3.9333534240722656,13.0,16.933353
8.6143798828125,9.0,17.61438
5.759613037109375,11.0,16.759613
2.8117809295654297,15.0,17.81178
3.797647476196289,13.0,16.797647
6.130558013916016,11.0,17.130558
3.9345932006835938,13.0,16.934593
8.839046478271484,9.0,17.839046
3.898601531982422,13.0,16.898602
3.7787132263183594,13.0,16.778713
3.04957962036133,13.999999999999998,17.04958
5.608190536499023,11.0,16.60819
6.155143737792967,11.000000000000002,17.155144
6.104774475097656,11.0,17.104774
7.0992279052734375,10.0,17.099228
2.3113059997558576,15.000000000000002,17.311306
5.742031097412109,11.0,16.742031
2.3492813110351562,15.0,17.349281
8.753828048706053,9.000000000000002,17.753828
2.0231971740722656,15.0,17.023197
3.7671203613281232,13.000000000000002,16.76712
7.603307723999025,9.999999999999998,17.603308
6.562862396240234,11.0,17.562862
2.9930248260498047,15.0,17.993025
5.833213806152344,11.0,16.833214
6.108425140380858,11.000000000000002,17.108425
6.6026458740234375,11.0,17.602646
6.174388885498047,11.0,17.174389
2.0529098510742188,15.0,17.05291
6.187744140624998,11.000000000000002,17.187744
5.865266799926758,11.0,16.865267
2.970174789428709,14.000000000000002,16.970175
6.072193145751953,11.0,17.072193
7.394317626953125,10.0,17.394318
7.398605346679686,10.000000000000002,17.398605
6.007991790771484,11.0,17.007992
3.0172901153564453,14.0,17.01729
3.9217891693115234,13.0,16.92179
6.573860168457031,11.0,17.57386
8.797794342041016,9.0,17.797794
6.6239089965820295,11.000000000000002,17.623909
2.1946449279785174,14.999999999999998,17.194645
6.509975433349609,11.0,17.509975
2.892620086669922,14.0,16.89262
2.304981231689453,15.0,17.304981
2.2534332275390643,14.999999999999998,17.253433
3.1410484313964844,14.0,17.141048
7.571331024169922,10.0,17.571331
5.745389938354492,11.0,16.74539
7.443061828613281,10.0,17.443062
6.487119674682615,11.000000000000002,17.48712
2.372461318969725,15.000000000000002,17.372461
6.407951354980469,11.0,17.407951
6.652420043945311,11.000000000000002,17.65242
2.9561767578125,14.0,16.956177
5.7508544921875,11.0,16.750854
6.071990966796875,11.0,17.071991
3.775968551635742,13.0,16.775969
2.1977691650390625,15.0,17.19777
7.660812377929686,10.000000000000002,17.660812
6.4152698516845685,11.000000000000002,17.41527
6.669214248657225,11.000000000000002,17.669214
2.878019332885742,14.0,16.87802
6.705352783203125,11.0,17.705353
3.7628345489501953,13.0,16.762835
6.1661529541015625,11.0,17.166153
6.011823654174805,11.0,17.011824
1.5862388610839808,19.000000000000004,20.586239
0.49771881103515625,22.0,22.497719
0.6803817749023438,22.0,22.680382
1.9759292602539027,22.000000000000004,23.97593
0.19213867187499645,22.000000000000004,22.192139
1.4906425476074219,20.0,21.490643
1.9120769500732422,19.0,20.912077
1.1228370666503942,21.999999999999996,23.122837
2.3198413848876953,19.0,21.319841
2.7476730346679723,22.000000000000004,19.252327
3.254793167114258,22.0,18.745207
2.4640960693359375,23.0,20.535904
1.1119880676269496,20.000000000000004,21.111988
0.9838352203369176,22.000000000000004,21.016165
1.9792423248291016,19.0,20.979242
1.4203472137451136,21.999999999999996,20.579653
0.23707962036132812,22.0,22.23708
0.41660308837890625,22.0,21.583397
2.2696056365966832,23.000000000000004,20.730394
0.06427192687988637,22.000000000000004,21.935728
0.11623191833496449,22.000000000000004,21.883768
2.204315185546875,23.0,20.795685
0.8590087890625,22.0,21.140991
1.0589504241943395,22.000000000000004,20.94105
2.4317970275878906,23.0,20.568203
0.015222549438476562,22.0,21.984777
2.3149204254150426,23.000000000000004,20.68508
2.4500675201416016,23.0,20.549932
2.9022521972656286,22.000000000000004,19.097748
2.062957763671875,23.0,20.937042
1.264013290405277,23.000000000000004,21.735987
1.8131294250488281,22.0,23.81313
2.4986572265625,23.0,20.501343
0.3788433074951172,22.0,21.621157
0.4981250762939453,22.0,21.501875
1.3470344543457031,19.0,20.347034
0.7352714538574219,22.0,21.264729
1.4924888610839808,20.000000000000004,21.492489
1.9024429321289062,22.0,20.097557
0.10861968994140625,22.0,21.89138
0.3242263793945277,21.999999999999996,21.675774
0.6745071411132812,22.0,21.325493
0.13424301147460938,22.0,22.134243
0.18067169189453125,22.0,22.180672
1.3719711303710902,22.000000000000004,23.371971
1.1758995056152344,22.0,20.8241
1.298055648803711,19.0,20.298056
0.5642509460449183,21.999999999999996,21.43575
0.772649765014652,22.999999999999996,23.77265
2.124080657958988,23.000000000000004,20.87592
1.5986614227294957,23.000000000000004,21.401339
0.40872955322265625,22.0,21.59127
0.44934844970703125,22.0,22.449348
0.21659660339355824,22.000000000000004,21.783403
2.375009536743164,22.0,19.62499
1.0453891754150426,22.000000000000004,20.95461
0.5106391906738281,22.0,21.48936
1.3119010925293004,22.000000000000004,20.688099
1.6582145690917969,19.0,20.658215
1.1952018737792969,19.0,20.195202
2.1876869201660156,23.0,20.812313
1.4246883392334055,22.000000000000007,20.575312
0.4879646301269567,22.000000000000004,21.512035
1.5976371765136719,22.0,20.402363
0.3462982177734375,22.0,21.653702
0.018220901489257812,22.0,21.98178
0.9184379577636719,22.0,21.081562
1.3979530334472656,22.0,20.602047
0.3658561706542969,22.0,21.634144
0.5188808441162109,22.0,21.48112
0.7300987243652344,22.0,22.730099
0.8714466094970703,22.0,21.128553
0.36278533935546875,22.0,21.637215
0.9908256530761719,23.0,22.009174
0.5243968963623082,22.000000000000004,21.475603
1.5676631927490305,23.000000000000007,21.432337
0.4495506286621094,20.0,20.44955
0.16731262207031605,21.999999999999996,22.167313
0.4389533996582067,22.000000000000004,21.561047
1.897048950195309,22.999999999999996,21.102951
2.2013893127441406,22.0,19.79861
3.0301513671875036,23.000000000000004,19.969849
2.9764728546142614,22.000000000000004,19.023527
1.6176986694335938,23.0,21.382301
1.7521476745605469,19.0,20.752148
0.2257232666015625,22.0,21.774277
0.2502174377441442,22.000000000000004,21.749783
1.8104114532470774,23.000000000000007,21.189589
0.4932136535644567,22.999999999999996,23.493214
2.658580780029297,23.0,20.34142
1.4009094238281214,19.000000000000004,20.40091
1.9498271942138672,23.0,21.050173
2.213520050048828,23.0,20.78648
3.2980060577392614,22.000000000000004,18.701994
1.4136543273925817,22.000000000000004,20.586346
0.7235374450683594,22.0,22.723537
0.9484691619873047,22.0,22.94847
0.03470993041991832,22.000000000000004,22.03471
1.4023742675781286,22.000000000000004,20.597626
0.3331718444824219,22.0,21.666828
0.815704345703125,22.0,22.815704
1.7633285522460938,19.0,20.763329
0.0845184326171875,22.0,21.915482
1.6337985992431676,23.000000000000004,21.366201
0.7685070037841797,20.0,20.768507
0.5465221405029297,22.0,21.453478
0.5546455383300817,22.000000000000004,21.445354
0.11651992797851562,22.0,21.88348
0.031246185302734375,22.0,21.968754
2.24294471740723,18.999999999999996,21.242945
0.6474571228027344,23.0,23.647457
0.347412109375,22.0,22.347412
0.7550201416015625,22.0,22.75502
1.6189765930175781,23.0,21.381023
2.548736572265625,23.0,20.451263
0.7572822570800746,22.000000000000004,22.757282
0.8284721374511719,21.0,21.828472
0.396490097045902,20.999999999999996,21.39649
0.22674942016601562,22.0,21.77325
3.0920543670654297,23.0,19.907946
2.6036853790283168,22.999999999999996,20.396315
0.26137542724610086,22.000000000000007,21.738625
1.6891918182373047,19.0,20.689192
1.245595932006836,22.0,20.754404
2.9544181823730504,22.000000000000004,19.045582
0.5767669677734375,22.0,22.576767
1.983154296875,23.0,21.016846
1.0308380126953125,22.0,20.969162
3.3793792724609375,22.0,18.62062
3.0534839630126953,22.0,18.946516
0.6480350494384766,20.0,20.648035
0.28733062744140625,22.0,21.71267
0.2313613891601527,21.000000000000004,21.231361
0.2771759033203125,22.0,22.277176
0.9223651885986328,22.0,21.077635
0.18020057678222656,21.0,21.1802
0.5351848602294922,22.0,21.464815
2.1416072845458984,23.0,20.858393
0.9060420989990234,22.0,21.093958
1.5958251953125,22.0,20.404175
1.7931518554687536,23.000000000000004,21.206848
0.2521781921386719,22.0,21.747822
1.1166763305664062,20.0,21.116676
0.1463451385498047,22.0,22.146345
0.7254600524902379,22.000000000000004,21.27454
2.3296432495117188,23.0,20.670357
0.9889678955078125,20.0,20.988968
1.6624164581298864,23.000000000000004,21.337584
1.2149238586425781,22.0,23.214924
0.651678085327152,22.000000000000004,21.348322
4.97111701965332,12.0,16.971117
2.936054229736328,14.0,16.936054
2.741260528564453,14.0,16.74126
2.9678211212158185,14.000000000000002,16.967821
1.3227882385253906,15.0,16.322788
4.068378448486328,13.0,17.068378
4.835865020751953,12.0,16.835865
3.0351028442382812,14.0,17.035103
3.8576221466064453,13.0,16.857622
2.939023971557617,14.0,16.939024
2.744832992553711,14.0,16.744833
3.337949752807617,14.0,17.33795
2.7925796508789062,14.0,16.79258
3.85040283203125,13.0,16.850403
3.0345611572265625,14.0,17.034561
3.8661708831787127,12.999999999999998,16.86617
1.1217594146728498,15.000000000000002,16.12176
2.742509841918947,13.999999999999998,16.74251
2.3390254974365234,15.0,17.339025
2.9066257476806623,14.000000000000002,16.906626
3.8982200622558594,13.0,16.89822
3.2317581176757812,14.0,17.231758
2.8839187622070312,14.0,16.883919
1.7572135925292969,15.0,16.757214
4.241943359375,13.0,17.241943
3.4546985626220703,14.0,17.454699
3.3847618103027344,14.0,17.384762
2.1103858947753906,15.0,17.110386
2.670074462890625,14.0,16.670074
1.271860122680664,16.0,17.27186
3.1856307983398438,14.0,17.18563
2.936605453491211,14.0,16.936605
2.1454849243164062,15.0,17.145485
1.5277423858642578,15.0,16.527742
1.1326942443847656,15.0,16.132694
3.7073707580566406,13.0,16.70737
1.5159034729003888,15.000000000000002,16.515903
4.011707305908203,13.0,17.011707
2.955198287963867,14.0,16.955198
1.1221580505371094,15.0,16.122158
2.9026565551757812,14.0,16.902657
2.7404613494873047,14.0,16.740461
1.2088489532470685,15.000000000000002,16.208849
1.1714630126953125,15.0,16.171463
2.8760223388671857,14.000000000000002,16.876022
2.6762752532958984,14.0,16.676275
2.9460010528564453,14.0,16.946001
2.9636287689208967,14.000000000000002,16.963629
2.790252685546875,14.0,16.790253
3.4678421020507812,14.0,17.467842
3.266569137573242,14.0,17.26657
4.0048370361328125,13.0,17.004837
4.407270431518555,13.0,17.40727
3.9426937103271484,13.0,16.942694
2.9963550567626953,14.0,16.996355
1.664379119873045,15.000000000000002,16.66438
1.3115005493164045,15.000000000000002,16.3115
1.893514633178711,15.0,16.893515
3.1186046600341797,14.0,17.118605
3.7064208984375,13.0,16.70642
3.255043029785158,13.999999999999998,17.255043
2.39520263671875,14.0,16.395203
1.3190364837646484,15.0,16.319036
3.998889923095703,13.0,16.99889
1.4056663513183594,15.0,16.405666
4.2775344848632795,13.000000000000002,17.277534
4.062335968017578,13.0,17.062336
1.6984291076660156,15.0,16.69843
3.8983726501464844,13.0,16.898373
2.8157577514648438,14.0,16.815758
2.688011169433592,14.000000000000002,16.688011
1.3568668365478516,15.0,16.356867
1.3207378387451172,15.0,16.320738
2.2679519653320312,15.0,17.267952
4.077566146850586,13.0,17.077566
2.5603713989257812,15.0,17.560371
3.1970558166503906,14.0,17.197056
2.865653991699217,14.000000000000002,16.865654
1.008707046508789,15.0,16.008707
3.696340560913086,14.0,17.69634
2.5071048736572266,14.0,16.507105
4.291303634643555,13.0,17.291304
2.4602088928222656,14.0,16.460209
2.1550216674804688,15.0,17.155022
4.818611145019531,12.0,16.818611
4.11943244934082,13.0,17.119432
1.3148574829101562,15.0,16.314857
2.629610061645508,15.0,17.62961
1.8156986236572248,15.000000000000002,16.815699
4.378246307373047,13.0,17.378246
4.865169525146484,12.0,16.86517
2.431121826171875,15.0,17.431122
2.2945213317871094,15.0,17.294521
2.7806777954101562,14.0,16.780678
3.930633544921875,13.0,16.930634
1.487396240234375,15.0,16.487396
3.019683837890625,14.0,17.019684
2.854867935180664,14.0,16.854868
2.5274200439453107,14.000000000000002,16.52742
3.9523239135742188,13.0,16.952324
2.8851852416992188,14.0,16.885185
4.567638397216797,12.0,16.567638
2.982067108154297,14.0,16.982067
2.5789031982421875,15.0,17.578903
2.9290523529052734,14.0,16.929052
1.3207855224609357,15.000000000000002,16.320786
1.2350654602050781,15.0,16.235065
3.96368408203125,13.0,16.963684
2.8192939758300746,14.000000000000004,16.819294
2.887636184692383,14.0,16.887636
1.3994712829589826,15.000000000000002,16.399471
2.589855194091797,14.0,16.589855
2.8645706176757812,14.0,16.86457
3.4778499603271484,14.0,17.47785
4.4336090087890625,13.0,17.433609
2.9977111816406232,14.000000000000002,16.997711
2.7934608459472656,14.0,16.79346
2.81689453125,14.0,16.816895
2.954690933227539,14.0,16.95469
4.234556198120117,13.0,17.234556
3.32735061645508,13.999999999999998,17.32735
1.2579860687255877,14.999999999999998,16.257986
4.737138748168945,12.0,16.737139
1.8856754302978533,14.999999999999998,16.885675
2.7505722045898438,14.0,16.750572
1.334060668945309,15.000000000000004,16.33406
3.1620750427246094,14.0,17.162075
2.9000091552734375,14.0,16.90001
2.7057762145996094,14.0,16.705776
2.6779403686523438,14.0,16.67794
2.911590576171875,14.0,16.91159
4.0116195678710955,12.999999999999998,17.01162
2.893413543701172,14.0,16.893414
1.115306854248045,15.000000000000002,16.115307
1.2610549926757812,15.0,16.261055
2.7586097717285156,14.0,16.75861
1.515365600585934,15.000000000000004,16.515366
3.115955352783203,14.0,17.115955
3.775930404663086,13.0,16.77593
3.9830589294433594,13.0,16.983059
2.5456161499023438,15.0,17.545616
2.826282501220703,14.0,16.826283
3.0517635345458984,14.0,17.051764
1.1055030822753906,15.0,16.105503
1.400566101074217,15.000000000000002,16.400566
4.647075653076172,13.0,17.647076
2.980632781982422,14.0,16.980633
2.715261459350586,15.0,17.715261
2.9754981994628906,14.0,16.975498
3.8788528442382812,13.0,16.878853
6.169219970703125,34.0,40.16922
9.38802719116211,34.0,43.388027
6.488410949707031,33.0,39.48841
